,Unnamed: 0,bodyId,type,class,subclass,hemilineage,size,predictedNt,predictedNtProb,somaSide,motor module,step contribution
811,811,12475,IN19A014,intrinsic neuron,IR,19A,1923145772,gaba,0.753645130145567,LHS,,
812,812,12479,IN16B001,intrinsic neuron,IR,16B,2953683363,glutamate,0.8878227965369786,RHS,,
813,813,12480,IN06B030,intrinsic neuron,BI,06B,1755181916,gaba,0.77572951857564,LHS,,
814,814,12482,DNp04,descending neuron,lt,,1751812971,acetylcholine,0.94746282292802,,,
815,815,12483,,ascending neuron,BA,TBD,2163074721,acetylcholine,0.9199612999281912,LHS,,
816,816,12500,,intrinsic neuron,BI,TBD,1762982494,acetylcholine,0.851071999035965,RHS,,
817,817,12501,IN21A022,intrinsic neuron,IR,21A,1127789006,glutamate,0.8795600107896628,RHS,,
818,818,12502,,intrinsic neuron,II,TBD,1762568185,acetylcholine,0.8013481069192999,RHS,,
819,819,12512,,intrinsic neuron,BI,TBD,1846680903,acetylcholine,0.8707921154908704,RHS,,
820,820,12513,IN10B001,intrinsic neuron,BI,10B,2179211079,acetylcholine,0.948768355119418,LHS,,
821,821,12515,IN14B005,intrinsic neuron,BR,14B,1747694688,glutamate,0.9480766405368573,LHS,,
822,822,12521,,intrinsic neuron,BI,TBD,1746071240,gaba,0.8277917142885741,RHS,,
823,823,12523,IN04B007,intrinsic neuron,BR,04B,1781992939,acetylcholine,0.9069801700270052,LHS,,
824,824,12534,,intrinsic neuron,II,TBD,1674874851,acetylcholine,0.794652983023278,LHS,,
825,825,12535,,intrinsic neuron,BI,TBD,2032005084,acetylcholine,0.8991031437102196,LHS,,
826,826,12539,,ascending neuron,BA,TBD,1784943546,acetylcholine,0.9410874818581328,RHS,,
827,827,12540,IN16B004,intrinsic neuron,IR,16B,1736960383,glutamate,0.9601512153871072,LHS,,
828,828,12541,AN07B018,ascending neuron,BA,07B,1733175247,acetylcholine,0.9400003205320931,LHS,,
829,829,12542,IN12B005,intrinsic neuron,BI,12B,1544056876,gaba,0.7079737446628682,LHS,,
830,830,12543,IN10B002,intrinsic neuron,BR,10B,1758592515,acetylcholine,0.9736387977735904,LHS,,
831,831,12552,AN17B005,ascending neuron,BA,17B,1870958018,gaba,0.9135263308235412,RHS,,
832,832,12553,IN02A009,intrinsic neuron,II,02A,1740447955,glutamate,0.9462094415832067,RHS,,
833,833,12559,IN18B004,intrinsic neuron,BI,18B,1977450571,acetylcholine,0.926160357210636,RHS,,
834,834,12565,IN00A010,intrinsic neuron,BI,00A,1773676851,gaba,0.8671281712395077,Midline,,
835,835,12567,IN19A008,intrinsic neuron,IR,19A,2425494434,gaba,0.7848648025503573,RHS,,
836,836,12574,DNad002,descending neuron,ad,,1734194522,gaba,0.5644061324082064,,,
837,837,12582,IN09B003,intrinsic neuron,BR,09B,1985682125,glutamate,0.9451638427911728,RHS,,
838,838,12587,AN06B014,ascending neuron,BA,06B,2028385496,gaba,0.8107234297142504,LHS,,
839,839,12594,DNxl132,descending neuron,xl,,2866055024,gaba,0.8593932324613899,,,
840,840,12595,IN19A015,intrinsic neuron,IR,19A,1925901595,gaba,0.754122755524079,RHS,,
841,841,12611,,intrinsic neuron,II,TBD,1706215968,acetylcholine,0.8090096578892434,RHS,,
842,842,12613,DNxn103,descending neuron,xn,,2110571945,gaba,0.4450186296994764,,,
843,843,12616,,intrinsic neuron,BI,TBD,1807525319,acetylcholine,0.8426303097954337,LHS,,
844,844,12617,DNxn179,descending neuron,xn,,1863340617,gaba,0.7019475171423156,,,
845,845,12619,DNxl115,descending neuron,xl,,1694805794,gaba,0.9073764366072288,,,
846,846,12623,DNp14,descending neuron,xn,,1748689563,acetylcholine,0.9418996321459744,,,
847,847,12624,IN12A013,intrinsic neuron,BI,12A,1699240724,acetylcholine,0.8906151858114632,LHS,,
848,848,12628,Tergopleural/Pleural promotor MN,motor neuron,fl,TBD,2157027729,glutamate,0.4327607494119154,RHS,coxa swing,swing
849,849,12640,DNxl113,descending neuron,xl,,1680709848,acetylcholine,0.973090516533805,,,
850,850,12644,IN12A015,intrinsic neuron,BI,12A,1682379537,acetylcholine,0.8855007264288458,LHS,,
851,851,12648,,intrinsic neuron,BI,TBD,1699264054,acetylcholine,0.8889191517560692,RHS,,
852,852,12650,IN21A004,intrinsic neuron,IR,21A,2072104023,acetylcholine,0.4936804946459289,LHS,,
853,853,12655,IN19A016,intrinsic neuron,II,19A,1745491397,acetylcholine,0.7124122723171418,RHS,,
854,854,12657,AN07B018,ascending neuron,BA,07B,1922437435,acetylcholine,0.9334431061087975,RHS,,
855,855,12663,AN08B020,ascending neuron,BA,08B,1735956833,acetylcholine,0.9827731669634862,RHS,,
856,856,12667,IN17A025,intrinsic neuron,IR,17A,1670601824,acetylcholine,0.9070136281941192,LHS,,
857,857,12679,IN19A014,intrinsic neuron,IR,19A,1908600117,gaba,0.8314732954899282,RHS,,
858,858,12683,DNut037,descending neuron,ut,,1375754230,acetylcholine,0.6758565009735119,,,
859,859,12684,IN09A010,intrinsic neuron,II,09A,1660413373,gaba,0.8889592228154167,RHS,,
860,860,12686,Tergopleural/Pleural promotor MN,motor neuron,fl,TBD,2832306624,glutamate,0.373590006978734,LHS,coxa swing,swing
861,861,12689,IN05B009,intrinsic neuron,BI,05B,1713981164,gaba,0.916685865383924,RHS,,
862,862,12690,IN06B030,intrinsic neuron,BI,06B,1936907823,gaba,0.8416252908464891,RHS,,
863,863,12691,,intrinsic neuron,BI,TBD,2368720912,acetylcholine,0.9560533249461762,LHS,,
864,864,12692,AN06B004,ascending neuron,BA,06B,3710809286,gaba,0.7481850527464484,LHS,,
865,865,12696,DNxn122,descending neuron,xn,,1627529799,acetylcholine,0.8599645694671099,,,
866,866,12698,DNlt008,descending neuron,lt,,1658552011,gaba,0.8896310791429314,,,
867,867,12699,IN13B006,intrinsic neuron,CR,13B,2271161634,gaba,0.850741891489487,LHS,,
868,868,12704,Ti extensor MN,motor neuron,fl,TBD,2334494392,glutamate,0.5728493644543978,LHS,tibia extend,swing
869,869,12707,DNp08,descending neuron,xn,,1649908694,glutamate,0.9519634121406212,,,
870,870,12708,IN16B007,intrinsic neuron,IR,16B,1647932034,glutamate,0.9778211318098708,LHS,,
871,871,12712,IN21A005,intrinsic neuron,IR,21A,2859658839,acetylcholine,0.8276924234872551,RHS,,
872,872,12716,DNxl112,descending neuron,xl,,1647204050,glutamate,0.9605602056816916,,,
873,873,12719,DNxn161,descending neuron,xn,,1715531409,acetylcholine,0.9661768296980168,,,
874,874,12720,AN10B001,ascending neuron,BA,10B,1650204384,acetylcholine,0.963762154848548,RHS,,
875,875,12722,IN06B029,intrinsic neuron,BI,06B,1646917984,gaba,0.5278882758139755,RHS,,
876,876,12723,IN12A015,intrinsic neuron,BI,12A,1638902992,acetylcholine,0.8556518372684837,RHS,,
877,877,12724,IN14B005,intrinsic neuron,BR,14B,1691148596,glutamate,0.9704426888742116,RHS,,
878,878,12731,DNxn179,descending neuron,xn,,1810001371,gaba,0.7270570376382675,,,
879,879,12733,DNxn166,descending neuron,xn,,1913784419,gaba,0.9129001602063336,,,
880,880,12735,DNxl111,descending neuron,xl,,1641418749,glutamate,0.9663705013234856,,,
881,881,12738,IN13B004,intrinsic neuron,CR,13B,2033107532,gaba,0.6832427206776351,LHS,,
882,882,12743,DNxl044,descending neuron,xl,,1679891785,acetylcholine,0.9177490363754032,,,
883,883,12746,DNxn161,descending neuron,xn,,1635113515,acetylcholine,0.966866815749862,,,
884,884,12747,DNxn179,descending neuron,xn,,1771099967,gaba,0.7034536762509217,,,
885,885,12749,,ascending neuron,BA,TBD,5454415157,glutamate,0.3653920748784589,LHS,,
886,886,12753,DNxn179,descending neuron,xn,,1796891095,gaba,0.7105785532588579,,,
887,887,12761,Acc. ti flexor MN,motor neuron,fl,15B,1802189988,glutamate,0.4414961542811637,RHS,tibia flex,stance
888,888,12770,DNxn084,descending neuron,xn,,1626163555,acetylcholine,0.933522688483294,,,
889,889,12779,DNxl113,descending neuron,xl,,1613529762,acetylcholine,0.9748590760061618,,,
890,890,12783,DNlt008,descending neuron,lt,,1621586519,gaba,0.8942864796054276,,,
891,891,12787,IN12B005,intrinsic neuron,BI,12B,2004843328,gaba,0.5906715152789564,LHS,,
892,892,12790,IN13A015,intrinsic neuron,IR,13A,2305737542,gaba,0.8512368460724441,RHS,,
893,893,12791,DNxl110,descending neuron,xl,,1643943455,acetylcholine,0.9590297510172864,,,
894,894,12792,DNut031,descending neuron,ut,,1305085513,acetylcholine,0.9079979439649511,,,
895,895,12803,,intrinsic neuron,II,TBD,1612647320,acetylcholine,0.7511494012323237,LHS,,
896,896,12806,IN14A001,intrinsic neuron,BR,14A,1618719202,glutamate,0.9168694742113068,LHS,,
897,897,12809,AN01B002,ascending neuron,IA,01B,1877857186,acetylcholine,0.9477490352148964,LHS,,
898,898,12815,IN01A009,intrinsic neuron,CI,01A,2448881997,acetylcholine,0.8782402563211653,LHS,,
899,899,12817,,intrinsic neuron,BI,TBD,1609726088,acetylcholine,0.8519680583118552,LHS,,
900,900,12819,IN13B024,intrinsic neuron,CR,13B,475612844,gaba,0.7884585492044314,LHS,,
901,901,12820,DNxl110,descending neuron,xl,,1637701130,acetylcholine,0.9636635747289174,,,
902,902,12827,DNp08,descending neuron,xn,,1608151655,glutamate,0.9433550337929554,,,
903,903,12830,,ascending neuron,BA,TBD,1611985196,acetylcholine,0.9291560484361486,LHS,,
904,904,12831,IN06B021,intrinsic neuron,BI,06B,1608268302,gaba,0.7548867087042448,LHS,,
905,905,12834,AN04A001,ascending neuron,BA,04A,3691810030,acetylcholine,0.8390628697514212,RHS,,
906,906,12843,DNg37,descending neuron,xl,,1590041643,gaba,0.8092271738170924,,,
907,907,12847,DNxl109,descending neuron,xl,,1627185134,acetylcholine,0.9146990706122616,,,
908,908,12848,IN23B013,intrinsic neuron,BR,23B,1770744085,acetylcholine,0.8839374675293193,RHS,,
909,909,12855,DNlt007,descending neuron,lt,,1594846204,acetylcholine,0.8306916932797245,,,
910,910,12857,IN14A001,intrinsic neuron,BR,14A,1602087627,glutamate,0.938384056803604,LHS,,
911,911,12862,IN12B005,intrinsic neuron,BI,12B,1587691191,gaba,0.6854311391660033,RHS,,
912,912,12863,DNg37,descending neuron,xl,,1575147117,gaba,0.8261686931997537,,,
913,913,12871,IN19A010,intrinsic neuron,IR,19A,2585974623,gaba,0.7272703787171233,RHS,,
914,914,12882,DNxl114,descending neuron,xl,,1883930011,gaba,0.7930740077122571,,,
915,915,12885,AN09B004,ascending neuron,BA,09B,1998700950,acetylcholine,0.9518540989550572,LHS,,
916,916,12888,AN08B025,ascending neuron,BA,08B,1590741929,acetylcholine,0.9769266308926626,LHS,,
917,917,12891,Fe reductor MN,motor neuron,fl,TBD,1675146188,glutamate,0.3724923098891261,RHS,femur reductor,other
918,918,12898,DNxl026,descending neuron,xl,,1616496171,acetylcholine,0.950615216783952,,,
919,919,12901,IN03A001,intrinsic neuron,IR,03A,1844211010,acetylcholine,0.8474730754520966,RHS,,
920,920,12902,DNxn165,descending neuron,xn,,1135359585,glutamate,0.8743938009257041,,,
921,921,12915,DNxl108,descending neuron,xl,,1679205854,acetylcholine,0.9542753415761724,,,
922,922,12921,,ascending neuron,BA,TBD,1573488202,acetylcholine,0.9619684315823548,LHS,,
923,923,12924,AN05A002,ascending neuron,BA,05A,1586671507,acetylcholine,0.9323076491137736,RHS,,
924,924,12926,DNp09,descending neuron,xl,,1560679324,acetylcholine,0.9648579100635424,,,
925,925,12929,IN12B004,intrinsic neuron,BR,12B,2003410735,gaba,0.5997402560269072,RHS,,
926,926,12931,IN17A025,intrinsic neuron,IR,17A,1587116415,acetylcholine,0.912390667993208,RHS,,
927,927,12934,DNg38,descending neuron,xl,,1542921733,gaba,0.8817004923012457,,,
928,928,12939,DNxl022,descending neuron,xl,,1579556631,acetylcholine,0.9712947835915264,,,
929,929,12940,AN01B002,ascending neuron,IA,01B,1864419104,acetylcholine,0.9718941740802488,RHS,,
930,930,12941,IN12A013,intrinsic neuron,BI,12A,1595765556,acetylcholine,0.9188028579120896,RHS,,
931,931,12942,,intrinsic neuron,BI,TBD,2834443736,gaba,0.6001808965953354,RHS,,
932,932,12949,IN04B011,intrinsic neuron,BR,04B,1352603169,acetylcholine,0.9025455548579208,RHS,,
933,933,12955,DNp09,descending neuron,xl,,1538672275,acetylcholine,0.9701769559728612,,,
934,934,12956,DNxl109,descending neuron,xl,,1537852871,acetylcholine,0.910648609903073,,,
935,935,12959,IN06B026,intrinsic neuron,BR,06B,1536668283,gaba,0.7753773631217307,LHS,,
936,936,12960,IN01A024,intrinsic neuron,CI,01A,1576625994,acetylcholine,0.8186732300455871,RHS,,
937,937,12965,DNxl112,descending neuron,xl,,1550797191,glutamate,0.9682920126575516,,,
938,938,12969,DNxl108,descending neuron,xl,,1675778841,acetylcholine,0.9480408305256972,,,
939,939,12972,IN06B029,intrinsic neuron,BI,06B,1676769717,gaba,0.5517783039416039,LHS,,
940,940,12973,DNb04,descending neuron,xn,,1534538288,glutamate,0.9540098283596792,,,
941,941,12974,DNp28,descending neuron,xn,,1522559137,acetylcholine,0.6556228623698246,,,
942,942,12979,AN07B021,ascending neuron,BA,07B,1535038188,acetylcholine,0.8325368334918904,LHS,,
943,943,12984,IN12A016,intrinsic neuron,BI,12A,1527846382,acetylcholine,0.958960566987511,LHS,,
944,944,12990,IN14A006,intrinsic neuron,CR,14A,1494972048,glutamate,0.9184451538276056,LHS,,
945,945,12992,IN26X002,intrinsic neuron,IR,26X,1814127700,gaba,0.6771385092335158,RHS,,
946,946,12996,AN27X003,ascending neuron,BA,27X,1854862044,glutamate,0.7969254843105061,LHS,,
947,947,12999,IN01A022,intrinsic neuron,BI,01A,1700328066,acetylcholine,0.7187031155575332,LHS,,
948,948,13007,,intrinsic neuron,II,TBD,1539313738,acetylcholine,0.9204236479981982,RHS,,
949,949,13009,AN08B031,ascending neuron,BA,08B,1517254892,acetylcholine,0.9156289488292326,RHS,,
950,950,13012,DNp14,descending neuron,xn,,1637905374,acetylcholine,0.9543386939913034,,,
951,951,13020,DNad002,descending neuron,ad,,1542882666,gaba,0.5705164074979059,,,
952,952,13025,,ascending neuron,BA,TBD,1564847136,gaba,0.8281023869137161,RHS,,
953,953,13034,DNxn084,descending neuron,xn,,1510208010,acetylcholine,0.903252972388756,,,
954,954,13038,pIP10,descending neuron,xn,,1498591309,acetylcholine,0.9479013564609836,,,
955,955,13040,DNxl107,descending neuron,xl,,1572857396,glutamate,0.9067280191136236,,,
956,956,13042,IN11A002,intrinsic neuron,BI,11A,1502650128,acetylcholine,0.9142666726753448,LHS,,
957,957,13047,IN13A012,intrinsic neuron,IR,13A,1441382211,gaba,0.7940849861472562,RHS,,
958,958,13049,DNxl106,descending neuron,xl,,1497612341,acetylcholine,0.9728408281132732,,,
959,959,13051,,intrinsic neuron,BI,TBD,1500207643,gaba,0.8291749361158917,RHS,,
960,960,13053,DNxn160,descending neuron,xn,,1514694503,acetylcholine,0.9595518627983012,,,
961,961,13054,,intrinsic neuron,BI,TBD,1779763282,acetylcholine,0.9107016600624036,LHS,,
962,962,13056,IN16B011,intrinsic neuron,BR,16B,1573697953,glutamate,0.906644973665644,RHS,,
963,963,13061,DNg27,descending neuron,ut,,1525835710,glutamate,0.8697639058635105,,,
964,964,13064,AN06B014,ascending neuron,BA,06B,1886284556,gaba,0.9359944257288216,LHS,,
965,965,13066,DNxl107,descending neuron,xl,,1606320086,glutamate,0.9136261905929108,,,
966,966,13068,IN14A002,intrinsic neuron,CR,14A,2360065303,glutamate,0.8920838675738706,LHS,,
967,967,13073,,ascending neuron,BA,TBD,1507394020,gaba,0.8823481454183334,RHS,,
968,968,13077,,ascending neuron,BA,TBD,1756062184,gaba,0.7507643258136308,RHS,,
969,969,13085,DNp28,descending neuron,xn,,1487834157,acetylcholine,0.6645164776466721,,,
970,970,13088,DNxl106,descending neuron,xl,,1504600518,acetylcholine,0.979094620453099,,,
971,971,13089,DNlt007,descending neuron,lt,,1473680205,acetylcholine,0.836998715201058,,,
972,972,13092,DNxl111,descending neuron,xl,,1467781181,glutamate,0.9578798944651766,,,
973,973,13099,AN07B014,ascending neuron,BA,07B,1517084064,acetylcholine,0.9795078843883626,LHS,,
974,974,13104,IN14A004,intrinsic neuron,CR,14A,551391973,glutamate,0.9536345111534996,RHS,,
975,975,13108,DNxl105,descending neuron,xl,,1620338155,acetylcholine,0.9600980823339385,,,
976,976,13111,IN01A030,intrinsic neuron,CR,01A,1493011928,acetylcholine,0.8342977277624049,LHS,,
977,977,13113,DNxn162,descending neuron,xn,,2157340742,glutamate,0.393400618942703,,,
978,978,13115,Ti extensor MN,motor neuron,fl,TBD,3412954288,glutamate,0.440905261278241,RHS,tibia extend,swing
979,979,13116,IN03B034,intrinsic neuron,IR,03B,1452227817,gaba,0.808431118722166,LHS,,
980,980,13119,IN13A011,intrinsic neuron,BR,13A,1479566745,gaba,0.8304018463363991,LHS,,
981,981,13122,AN12A017,ascending neuron,BA,12A,1477881182,acetylcholine,0.9676862300666564,LHS,,
982,982,13123,IN06B027,intrinsic neuron,BI,06B,1711338287,gaba,0.912668102195106,RHS,,
983,983,13128,IN04B016,intrinsic neuron,IR,04B,1505293431,acetylcholine,0.9063138963170811,LHS,,
984,984,13135,IN17A031,intrinsic neuron,II,17A,1482070684,acetylcholine,0.9273708396815336,LHS,,
985,985,13139,DNxn152,descending neuron,xn,,1499295177,gaba,0.8875952658056472,,,
986,986,13141,IN21A014,intrinsic neuron,IR,21A,2141676658,glutamate,0.8510906941161328,RHS,,
987,987,13142,IN11A007,intrinsic neuron,BI,11A,1466787515,acetylcholine,0.9349451654279418,RHS,,
988,988,13143,IN12B003,intrinsic neuron,BR,12B,1488741978,gaba,0.7810470834532434,LHS,,
989,989,13150,IN06A013,intrinsic neuron,BI,06A,1465878668,gaba,0.8694804833988015,LHS,,
990,990,13154,IN04B009,intrinsic neuron,BR,04B,1462401764,acetylcholine,0.8376253910742836,RHS,,
991,991,13156,ltm MN,motor neuron,fl,15B,924726200,glutamate,0.4750258523899202,LHS,substrate grip,other
992,992,13161,DNxl104,descending neuron,xl,,1468291979,gaba,0.746547128930492,,,
993,993,13168,DNg39,descending neuron,xl,,1461402809,acetylcholine,0.9393812447498224,,,
994,994,13169,DNxl038,descending neuron,xl,,1541372165,gaba,0.8158260775801112,,,
995,995,13176,IN17A024,intrinsic neuron,IR,17A,1846399123,acetylcholine,0.9253373681757056,RHS,,
996,996,13184,DNxn164,descending neuron,xn,,1436692130,acetylcholine,0.9717879164795856,,,
997,997,13189,AN12B004,ascending neuron,CA,12B,1451936670,gaba,0.8861371242175144,RHS,,
998,998,13194,,intrinsic neuron,II,TBD,1476538710,acetylcholine,0.9269316140185552,RHS,,
999,999,13203,DNxn081,descending neuron,xn,,1471904548,acetylcholine,0.92891479307021,,,
1000,1000,13208,IN08B030,intrinsic neuron,BI,08B,1464763113,acetylcholine,0.9055719787958132,RHS,,
1001,1001,13213,AN08B031,ascending neuron,BA,08B,1457675072,acetylcholine,0.9210590536056256,LHS,,
1002,1002,13226,DNxn080,descending neuron,xn,,1446335833,acetylcholine,0.9588767609802096,,,
1003,1003,13235,IN12A019,intrinsic neuron,BI,12A,1445192087,acetylcholine,0.9608001817721394,RHS,,
1004,1004,13236,IN13B005,intrinsic neuron,BR,13B,1439102116,gaba,0.8622145854905036,RHS,,
1005,1005,13238,DNxl026,descending neuron,xl,,1446546159,acetylcholine,0.9483700014303612,,,
1006,1006,13239,DNxn102,descending neuron,xn,,1439257935,acetylcholine,0.9531130797965092,,,
1007,1007,13244,DNxl038,descending neuron,xl,,1468890641,gaba,0.7914283467447372,,,
1008,1008,13246,IN15A001,intrinsic neuron,IR,15A,1434138977,acetylcholine,0.8725317641010052,LHS,,
1009,1009,13247,DNxl105,descending neuron,xl,,1428909368,acetylcholine,0.9656738977907638,,,
1010,1010,13251,IN05B009,intrinsic neuron,BI,05B,1811707708,gaba,0.8738227533552203,LHS,,
1011,1011,13255,IN14A002,intrinsic neuron,BR,14A,462318100,glutamate,0.9211507825574056,LHS,,
1012,1012,13256,IN06B026,intrinsic neuron,BR,06B,1671098671,gaba,0.828041896736941,LHS,,
1013,1013,13257,DNxl103,descending neuron,xl,,1467283938,acetylcholine,0.9885471138013004,,,
1014,1014,13262,DNxl104,descending neuron,xl,,1435730752,gaba,0.7875268218419448,,,
1015,1015,13264,IN21A018,intrinsic neuron,IR,21A,1790240112,glutamate,0.9331297653685134,RHS,,
1016,1016,13268,DNxl037,descending neuron,xl,,1546675520,acetylcholine,0.8133816958696651,,,
1017,1017,13273,DNxl106,descending neuron,xl,,1456224555,acetylcholine,0.97859011580686,,,
1018,1018,13278,IN17A031,intrinsic neuron,II,17A,1452777418,acetylcholine,0.9359848948220748,RHS,,
1019,1019,13281,AN12B006,ascending neuron,CA,12B,1446505091,gaba,0.9321321237133098,LHS,,
1020,1020,13283,Ti flexor MN,motor neuron,fl,15B,1599802354,glutamate,0.5441502485967552,RHS,tibia flex,stance
1021,1021,13285,IN12B003,intrinsic neuron,BR,12B,1425233955,gaba,0.7933231575548739,LHS,,
1022,1022,13291,DNxn164,descending neuron,xn,,1456249543,acetylcholine,0.9650956257192472,,,
1023,1023,13299,DNxn152,descending neuron,xn,,1408784050,gaba,0.887765240663569,,,
1024,1024,13300,Sternal anterior rotator MN,motor neuron,fl,TBD,2100729574,glutamate,0.3916445660547146,RHS,coxa swing,swing
1025,1025,13304,IN09A005,intrinsic neuron,IR,09A,2759781532,gaba,0.6664352556226083,RHS,,
1026,1026,13309,AN19B015,ascending neuron,BA,19B,2785398325,acetylcholine,0.949705549620562,RHS,,
1027,1027,13310,IN13A008,intrinsic neuron,IR,13A,1368874374,gaba,0.9512767731777836,LHS,,
1028,1028,13326,DNg30,descending neuron,xn,,1487763760,acetylcholine,0.6324027335632468,,,
1029,1029,13333,,ascending neuron,BA,TBD,1769664044,gaba,0.9296134919537123,RHS,,
